timestamp,obj_id,class_id,confidence,age_frames,velocity_px,aspect_ratio,is_real
1770809568.8316357,3,56,0.808,464,0.3,0.7,1
1770809568.8828392,1,0,0.8504,466,1.01,1.46,1
1770809568.882883,3,56,0.8565,466,1.94,0.7,1
1770809568.930822,1,0,0.874,468,2.12,1.49,1
1770809568.930864,3,56,0.7169,468,0.51,0.69,1
1770809568.9778924,1,0,0.8658,470,1.71,1.49,1
1770809568.9779346,3,56,0.5638,470,3.85,0.66,1
1770809569,1,0,0.8716,472,2.32,1.49,1
1770809569.0228825,3,56,0.7644,472,2.95,0.68,1
1770809569,1,0,0.8781,474,2.49,1.48,1
1770809569.074353,3,56,0.6831,474,2.14,0.71,1
1770809569.1217349,1,0,0.8645,476,1.78,1.48,1
1770809569.121778,3,56,0.7588,476,1.51,0.72,1
1770809569.1673224,1,0,0.8645,478,0.7,1.48,1
1770809569.1673653,3,56,0.7588,478,0.6,0.71,1
1770809569.2123313,1,0,0.8507,480,1.36,1.49,1
1770809569.2123735,3,56,0.8023,480,1.84,0.7,1
1770809569.256761,1,0,0.8795,482,2.95,1.47,1
1770809569.2568018,3,56,0.8585,482,0.71,0.71,1
1770809569.3069596,1,0,0.8949,484,2.11,1.46,1
1770809569.3070126,3,56,0.8423,484,0.33,0.71,1
1770809569.361055,1,0,0.8996,486,5.15,1.46,1
1770809569.361105,3,56,0.8142,486,2.08,0.72,1
1770809569.4121346,1,0,0.8993,488,7.24,1.47,1
1770809569.412184,3,56,0.7483,488,0.22,0.71,1
1770809569.4636858,1,0,0.8938,490,2.33,1.48,1
1770809569.4637282,3,56,0.7506,490,3.39,0.69,1
1770809569.5114007,1,0,0.8933,492,0.74,1.49,1
1770809569.5114422,3,56,0.8024,492,1.95,0.71,1
1770809569.5590923,1,0,0.8853,494,3.48,1.49,1
1770809569.5591338,3,56,0.8327,494,0.4,0.71,1
1770809569.611911,1,0,0.8766,496,1.03,1.49,1
1770809569.611965,3,56,0.7723,496,1.96,0.67,1
1770809569.6653793,1,0,0.8992,498,0.28,1.5,1
1770809569.6654327,3,56,0.7777,498,1.32,0.68,1
1770809569.719531,1,0,0.8835,500,1.69,1.48,1
1770809569.719576,3,56,0.7701,500,0.95,0.69,1
1770809569.7711115,1,0,0.8755,502,2.44,1.47,1
1770809569.7711642,3,56,0.8259,502,0.82,0.7,1
1770809569.8219998,1,0,0.8676,504,0.78,1.47,1
1770809569.8220427,3,56,0.825,504,0.37,0.72,1
1770809569.8733077,1,0,0.8727,506,1.35,1.49,1
1770809569.8733585,3,56,0.8596,506,0.61,0.72,1
1770809569.9222825,1,0,0.8706,508,0.7,1.48,1
1770809569.9223237,3,56,0.8499,508,2.65,0.7,1
1770809569.9717386,1,0,0.8789,510,1.45,1.47,1
1770809569.9717803,3,56,0.8376,510,0.23,0.7,1
1770809570.0213947,1,0,0.8922,512,1.66,1.46,1
1770809570.021435,3,56,0.8214,512,1.19,0.69,1
1770809570.0753374,1,0,0.9144,514,0.09,1.47,1
1770809570.0753982,3,56,0.8532,514,1.22,0.68,1
1770809570.1295602,1,0,0.9171,516,3.76,1.47,1
1770809570.1296115,3,56,0.6305,516,3.09,0.65,1
1770809570.1766398,1,0,0.92,518,1.89,1.47,1
1770809570.1766822,3,56,0.8321,518,3.32,0.68,1
1770809570.225386,1,0,0.9226,520,2.01,1.46,1
1770809570.2254324,3,56,0.8108,520,1.05,0.68,1
1770809570.2739096,1,0,0.9081,522,1.59,1.45,1
1770809570.2739506,3,56,0.8323,522,1.01,0.69,1
1770809570.3200788,1,0,0.9237,524,1.06,1.44,1
1770809570.3201208,3,56,0.7486,524,0.22,0.69,1
1770809570.368949,1,0,0.9191,526,0.52,1.44,1
1770809570.3689935,3,56,0.8143,526,0.69,0.7,1
1770809570.422143,1,0,0.9166,528,0.51,1.43,1
1770809570.4221957,3,56,0.8407,528,2.14,0.7,1
1770809570.4714074,1,0,0.9166,530,0.22,1.43,1
1770809570.4714594,3,56,0.8407,530,0.81,0.69,1
1770809570.524332,1,0,0.9091,532,0.35,1.44,1
1770809570.5243835,3,56,0.8143,532,1.1,0.7,1
1770809570.5782242,1,0,0.9197,534,1.17,1.45,1
1770809570.578277,3,56,0.7859,534,1.09,0.7,1
1770809570.626201,1,0,0.9126,536,1.71,1.43,1
1770809570.6262448,3,56,0.7953,536,1.3,0.69,1
1770809570.677929,1,0,0.9094,538,0.42,1.43,1
1770809570.677988,3,56,0.8242,538,1.24,0.7,1
1770809570.731034,1,0,0.9185,540,0.38,1.43,1
1770809570.7310784,3,56,0.7852,540,3.22,0.66,1
1770809570.776297,1,0,0.905,542,1.53,1.43,1
1770809570.776339,3,56,0.7326,542,0.99,0.67,1
1770809570.8243062,1,0,0.9139,544,1.3,1.45,1
1770809570.8243463,3,56,0.822,544,0.66,0.67,1
1770809570.8748727,1,0,0.9223,546,0.75,1.45,1
1770809570.8749242,3,56,0.852,546,0.44,0.67,1
1770809570.9264865,1,0,0.916,548,0.93,1.45,1
1770809570.926528,3,56,0.8438,548,3.61,0.7,1
1770809570.9788787,1,0,0.9076,550,1.62,1.45,1
1770809570.9789424,3,56,0.866,550,1.03,0.71,1
1770809571.0278418,1,0,0.9155,552,0.2,1.47,1
1770809571.0278857,3,56,0.8639,552,1.47,0.73,1
1770809571.0779407,1,0,0.9007,554,5.41,1.48,1
1770809571.0780008,3,56,0.8497,554,0.45,0.72,1
1770809571,1,0,0.908,556,1.26,1.49,1
1770809571.1320052,3,56,0.8014,556,1.57,0.73,1
1770809571.1863024,1,0,0.8965,558,1.68,1.48,1
1770809571.186348,3,56,0.7638,558,0.51,0.72,1
1770809571.2334208,1,0,0.9147,560,1.83,1.48,1
1770809571.2334642,3,56,0.7793,560,0.34,0.71,1
1770809571.279686,1,0,0.8957,562,2.33,1.47,1
1770809571.2797277,3,56,0.6617,562,3.09,0.68,1
1770809571.3255858,1,0,0.8957,564,0.84,1.47,1
1770809571.325627,3,56,0.6617,564,1.12,0.67,1
1770809571.3773456,1,0,0.8912,566,2.43,1.45,1
1770809571.3773975,3,56,0.8488,566,1.48,0.68,1
1770809571.4305632,1,0,0.9024,568,0.32,1.47,1
1770809571.430616,3,56,0.5878,568,1.24,0.67,1
1770809571.4812906,1,0,0.9016,570,0.22,1.47,1
1770809571.4813335,3,56,0.884,570,2.67,0.71,1
1770809571.532842,1,0,0.9044,572,3.8,1.45,1
1770809571.5328865,3,56,0.8178,572,1.97,0.69,1
1770809571.5857546,1,0,0.9142,574,0.65,1.44,1
1770809571.585815,3,56,0.7993,574,0.59,0.69,1
1770809571.6387155,1,0,0.9086,576,1.78,1.43,1
1770809571.638758,3,56,0.8945,576,0.42,0.69,1
1770809571.6895318,1,0,0.922,578,2.48,1.43,1
1770809571.6895745,3,56,0.8231,578,1.42,0.71,1
1770809571.7433672,1,0,0.9237,580,1.47,1.42,1
1770809571.7434237,3,56,0.8648,580,1.53,0.69,1
1770809571.8055754,1,0,0.9165,582,1.91,1.42,1
1770809571.8056288,3,56,0.847,582,0.56,0.69,1
1770809571.8578362,1,0,0.9062,584,2.76,1.44,1
1770809571.8578787,3,56,0.7119,584,4.25,0.64,1
1770809571.907895,1,0,0.9141,586,2.16,1.43,1
1770809571.9079397,3,56,0.8729,586,2.49,0.68,1
1770809571.9607103,1,0,0.9119,588,0.96,1.42,1
1770809571.9607544,3,56,0.763,588,0.49,0.69,1
1770809572.0157309,1,0,0.9081,590,1.84,1.44,1
1770809572.015783,3,56,0.7836,590,0.82,0.68,1
1770809572.071097,1,0,0.9002,592,3.05,1.46,1
1770809572.0711484,3,56,0.8704,592,2.61,0.71,1
1770809572.1206446,1,0,0.9151,594,1.51,1.44,1
1770809572.1206896,3,56,0.8637,594,1.76,0.7,1
1770809572.168323,1,0,0.9151,596,0.64,1.43,1
1770809572.1683762,3,56,0.8637,596,0.54,0.7,1
1770809572.217202,1,0,0.9214,598,0.91,1.45,1
1770809572.217246,3,56,0.6411,598,1.77,0.7,1
1770809572.3172257,1,0,0.9023,600,2.73,1.47,1
1770809572.4187026,1,0,0.9239,602,2.34,1.48,1
1770809572.523203,1,0,0.9177,604,1.14,1.47,1
1770809572.6204846,1,0,0.9128,606,0.92,1.46,1
1770809572.7226088,1,0,0.9023,608,1.93,1.47,1
1770809572.8267462,1,0,0.9198,610,5.07,1.5,1
1770809572.8267891,18,0,0.3147,0,0,0.59,0
1770809572.8813567,1,0,0.9128,612,0.59,1.51,1
1770809572.8813992,18,0,0.2346,2,1.46,0.6,0
1770809572.9292011,1,0,0.9007,614,5.22,1.48,1
1770809572.9292438,18,0,0.1958,4,0.54,0.61,0
1770809572.9833202,1,0,0.9064,616,0.32,1.48,1
1770809572.9833715,18,0,0.1672,6,0.31,0.61,0
1770809573.034399,1,0,0.9064,618,0.1,1.48,1
1770809573.034442,18,0,0.1672,8,0.14,0.61,0
1770809573.0872052,1,0,0.9115,620,0.96,1.49,1
1770809573.203199,1,0,0.8928,622,10.46,1.54,1
1770809573,1,0,0.8617,624,17.49,1.62,1
1770809573.4190784,1,0,0.8856,626,4.06,1.64,1
1770809573.5221748,1,0,0.9075,628,0.05,1.63,1
1770809573.6248205,1,0,0.8801,630,0.94,1.64,1
1770809573.7290606,1,0,0.8305,632,9.87,1.6,1
1770809573.834716,1,0,0.8223,634,2.8,1.58,1
1770809573.934688,1,0,0.8122,636,2.29,1.57,1
1770809574.0348766,1,0,0.8527,638,3.45,1.58,1
1770809574.1377077,1,0,0.8751,640,1.69,1.6,1
1770809574.2376697,1,0,0.8271,642,3.83,1.57,1
1770809574.3386407,1,0,0.8739,644,4.62,1.45,1
1770809574.390385,1,0,0.8742,646,11.9,1.47,1
1770809574.3904366,18,56,0.4233,36,29.46,0.6,1
1770809574.448383,1,0,0.8451,648,9.78,1.47,1
1770809574.4484348,18,56,0.5202,38,3.77,0.63,1
1770809574.5034416,1,0,0.897,650,11.74,1.42,1
1770809574.503492,18,56,0.7515,40,4.04,0.67,1
1770809575,1,0,0.886,652,2.83,1.39,1
1770809574.5598288,18,56,0.8341,42,1.99,0.67,1
1770809574.5598507,19,67,0.8213,0,0,0.26,1
1770809574.614674,1,0,0.8869,654,2.47,1.39,1
1770809574.614718,18,56,0.7829,44,2.89,0.71,1
1770809574.6147375,19,67,0.7282,2,7.68,0.25,1
1770809574.6148522,1,0,0.8869,656,0,1.39,1
1770809574.6148713,18,56,0.7829,46,0,0.71,1
1770809574.6148856,19,67,0.7282,4,0,0.25,1
1770809574.664764,1,0,0.8635,658,1.24,1.38,1
1770809574.6648078,18,56,0.7738,48,0.48,0.7,1
1770809574.6648245,19,67,0.8614,6,5.69,0.25,1
1770809574.7133248,1,0,0.8576,660,2.94,1.39,1
1770809574.713366,18,56,0.791,50,1.49,0.69,1
1770809574.7133832,19,67,0.8687,8,4.61,0.26,1
1770809574.7134936,1,0,0.8576,662,0,1.39,1
1770809574.713513,18,56,0.791,52,0,0.69,1
1770809574.7135265,19,67,0.8687,10,0,0.26,1
1770809574.763964,1,0,0.8742,664,0.63,1.4,1
1770809574.7640169,18,56,0.787,54,0.87,0.68,1
1770809574.7640402,19,67,0.8252,12,4.38,0.25,1
1770809574.8179314,1,0,0.8765,666,1.5,1.41,1
1770809574.8179843,18,56,0.8264,56,1.09,0.68,1
1770809574.8180008,19,67,0.8415,14,8.8,0.26,1
1770809574.8181248,1,0,0.8765,668,0,1.41,1
1770809574.8181446,18,56,0.8264,58,0,0.68,1
1770809574.8181596,19,67,0.8415,16,0,0.26,1
1770809574.8701675,1,0,0.8694,670,0.92,1.43,1
1770809574.870209,18,56,0.8479,60,0.89,0.68,1
1770809574.8702257,19,67,0.8603,18,6.43,0.24,1
1770809574.9170656,1,0,0.8815,672,2.81,1.41,1
1770809574.917107,18,56,0.8453,62,0.92,0.67,1
1770809574.9171238,19,67,0.869,20,1.45,0.25,1
1770809574.917237,1,0,0.8815,674,0,1.41,1
1770809574.9172556,18,56,0.8453,64,0,0.67,1
1770809574.9172697,19,67,0.869,22,0,0.25,1
1770809574.9691098,1,0,0.8628,676,1.47,1.42,1
1770809574.969161,18,56,0.843,66,0.82,0.68,1
1770809574.969183,19,67,0.765,24,0.63,0.25,1
1770809575.0196514,1,0,0.8751,678,0.36,1.44,1
1770809575.019703,18,56,0.797,68,1.95,0.69,1
1770809575.0197248,19,67,0.8252,26,0.67,0.26,1
1770809575,1,0,0.8751,680,0,1.44,1
1770809575.019894,18,56,0.797,70,0,0.69,1
1770809575.019913,19,67,0.8252,28,0,0.26,1
1770809575.067165,1,0,0.8703,682,2.89,1.44,1
1770809575.067208,18,56,0.8227,72,0.43,0.69,1
1770809575.067224,19,67,0.8471,30,0.61,0.26,1
1770809575.1219814,1,0,0.882,684,1.38,1.44,1
1770809575.1220348,18,56,0.8148,74,2.5,0.67,1
1770809575.122057,19,67,0.7918,32,2.14,0.26,1
1770809575.1222055,1,0,0.882,686,0,1.44,1
1770809575.1222296,18,56,0.8148,76,0,0.67,1
1770809575.1222484,19,67,0.7918,34,0,0.26,1
1770809575.1710134,1,0,0.8941,688,0.18,1.44,1
1770809575.171056,18,56,0.7496,78,0.33,0.67,1
1770809575.1710727,19,67,0.727,36,0.86,0.26,1
1770809575.220512,1,0,0.8583,690,1.18,1.42,1
1770809575.220564,18,56,0.8719,80,0.73,0.68,1
1770809575.2205863,19,67,0.852,38,0.46,0.26,1
1770809575.220725,1,0,0.8583,692,0,1.42,1
1770809575.220749,18,56,0.8719,82,0,0.68,1
1770809575.2207685,19,67,0.852,40,0,0.26,1
1770809575.267882,1,0,0.8808,694,1.48,1.43,1
1770809575.2679253,18,56,0.8102,84,1.4,0.7,1
1770809575.2679417,19,67,0.7662,42,1.41,0.25,1
1770809575.314088,1,0,0.8796,696,0.42,1.43,1
1770809575.3141394,18,56,0.8461,86,1.44,0.68,1
1770809575.314162,19,67,0.7319,44,0.52,0.25,1
1770809575.3143036,1,0,0.8796,698,0,1.43,1
1770809575.3143277,18,56,0.8461,88,0,0.68,1
1770809575.3143468,19,67,0.7319,46,0,0.25,1
1770809575.3609967,1,0,0.8937,700,2.94,1.42,1
1770809575.361039,18,56,0.8311,90,1.23,0.66,1
1770809575.3610554,19,67,0.8499,48,1.92,0.25,1
1770809575.408845,1,0,0.8876,702,1.87,1.43,1
1770809575.4088871,18,56,0.805,92,0.87,0.67,1
1770809575.408904,19,67,0.8925,50,0.48,0.26,1
1770809575.4090168,1,0,0.8876,704,0,1.43,1
1770809575.4090364,18,56,0.805,94,0,0.67,1
1770809575.4090507,19,67,0.8925,52,0,0.26,1
1770809575.4619155,1,0,0.8815,706,0.88,1.43,1
1770809575.461967,18,56,0.8041,96,1.74,0.68,1
1770809575.4619884,19,67,0.7351,54,2.34,0.25,1
1770809575.517626,1,0,0.8809,708,1.54,1.44,1
1770809575.5176775,18,56,0.8177,98,2.84,0.71,1
1770809575.5176997,19,67,0.8683,56,1.25,0.25,1
1770809575.517838,1,0,0.8809,710,0,1.44,1
1770809575.5178614,18,56,0.8177,100,0,0.71,1
1770809575.5178802,19,67,0.8683,58,0,0.25,1
1770809575.5712993,1,0,0.88,712,1.55,1.43,1
1770809575.571349,18,56,0.8442,102,1.21,0.71,1
1770809576,19,67,0.7651,60,1.28,0.26,1
1770809576,1,0,0.8825,714,1.39,1.42,1
1770809576,18,56,0.7795,104,2.7,0.67,1
1770809575.6207008,19,67,0.8126,62,0.86,0.26,1
1770809575.620841,1,0,0.8825,716,0,1.42,1
1770809575.6208649,18,56,0.7795,106,0,0.67,1
1770809575.620884,19,67,0.8126,64,0,0.26,1
1770809575.671102,1,0,0.8732,718,3.09,1.42,1
1770809575.671145,18,56,0.66,108,0.95,0.66,1
1770809575.6711707,19,67,0.8157,66,1.8,0.26,1
1770809576,1,0,0.8701,720,1.65,1.43,1
1770809575.7199402,18,56,0.5802,110,0.5,0.67,1
1770809575.719962,19,67,0.8002,68,0.83,0.25,1
1770809575.7201045,1,0,0.8701,722,0,1.43,1
1770809575.7201283,18,56,0.5802,112,0,0.67,1
1770809575.7201474,19,67,0.8002,70,0,0.25,1
1770809575.7669022,1,0,0.867,724,2.25,1.43,1
1770809575.7669444,18,56,0.8139,114,1.05,0.67,1
1770809575.7669628,19,67,0.8428,72,1.19,0.25,1
1770809575.8157008,1,0,0.8794,726,0.76,1.43,1
1770809575.8157506,18,56,0.7902,116,1.52,0.7,1
1770809575.8157732,19,67,0.8273,74,0.9,0.25,1
1770809575.8159127,1,0,0.8794,728,0,1.43,1
1770809575.8159368,18,56,0.7902,118,0,0.7,1
1770809575.815956,19,67,0.8273,76,0,0.25,1
1770809575.8707013,1,0,0.8772,730,0.7,1.42,1
1770809575.870755,18,56,0.7684,120,3.81,0.66,1
1770809575.8707774,19,67,0.7205,78,1.11,0.26,1
1770809575.922517,1,0,0.8816,732,0.92,1.42,1
1770809576,18,56,0.8227,122,2.53,0.68,1
1770809575.9225914,19,67,0.8953,80,1.08,0.26,1
1770809575.9227328,1,0,0.8816,734,0,1.42,1
1770809575.9227574,18,56,0.8227,124,0,0.68,1
1770809575.922777,19,67,0.8953,82,0,0.26,1
1770809575.9718406,1,0,0.8918,736,2.18,1.43,1
1770809575.9718826,18,56,0.8168,126,1.63,0.69,1
1770809575.971899,19,67,0.8662,84,0.57,0.26,1
1770809576.0193083,1,0,0.8749,738,2.97,1.43,1
1770809576.0193508,18,56,0.7755,128,1.96,0.72,1
1770809576.0193677,19,67,0.905,86,0.93,0.26,1
1770809576.0194795,1,0,0.8749,740,0,1.43,1
1770809576.0194986,18,56,0.7755,130,0,0.72,1
1770809576.0195131,19,67,0.905,88,0,0.26,1
1770809576.0653222,1,0,0.8675,742,1.08,1.43,1
1770809576.0653694,18,56,0.8334,132,3.05,0.69,1
1770809576.0653858,19,67,0.8584,90,1.63,0.26,1
1770809576.1127331,1,0,0.8588,744,1.63,1.43,1
1770809576.1127765,18,56,0.7304,134,0.71,0.67,1
1770809576.1127927,19,67,0.8188,92,0.69,0.26,1
1770809576.1129036,1,0,0.8588,746,0,1.43,1
1770809576.112923,18,56,0.7304,136,0,0.67,1
1770809576.1129367,19,67,0.8188,94,0,0.26,1
1770809576.1614034,1,0,0.8865,748,0.32,1.44,1
1770809576.1614432,18,56,0.8407,138,1.99,0.7,1
1770809576.1614602,19,67,0.8464,96,0.95,0.26,1
1770809576.2078736,1,0,0.8657,750,0.8,1.42,1
1770809576.207915,18,56,0.857,140,0.87,0.69,1
1770809576.2079313,19,67,0.7893,98,1.24,0.26,1
1770809576.2080402,1,0,0.8657,752,0,1.42,1
1770809576.2080598,18,56,0.857,142,0,0.69,1
1770809576.2080746,19,67,0.7893,100,0,0.26,1
1770809576.2542255,1,0,0.8704,754,3.1,1.42,1
1770809576.254268,18,56,0.8456,144,2.71,0.67,1
1770809576.2542844,19,67,0.8461,102,1.12,0.26,1
1770809576.3045125,1,0,0.8931,756,1.87,1.43,1
1770809576.304563,18,56,0.8128,146,0.78,0.66,1
1770809576.3045857,19,67,0.8558,104,0.47,0.26,1
1770809576.304725,1,0,0.8931,758,0,1.43,1
1770809576.3047483,18,56,0.8128,148,0,0.66,1
1770809576.304768,19,67,0.8558,106,0,0.26,1
1770809576.354869,1,0,0.879,760,0.8,1.43,1
1770809576.3549116,18,56,0.8536,150,3.3,0.7,1
1770809576.354929,19,67,0.7503,108,2.06,0.25,1
1770809576.401966,1,0,0.8829,762,0.81,1.43,1
1770809576.402009,18,56,0.8314,152,1.73,0.69,1
1770809576.402026,19,67,0.8285,110,2.42,0.26,1
1770809576.4021358,1,0,0.8829,764,0,1.43,1
1770809576.4021547,18,56,0.8314,154,0,0.69,1
1770809576.4021685,19,67,0.8285,112,0,0.26,1
1770809576.453631,1,0,0.8889,766,0.35,1.44,1
1770809576.4536843,18,56,0.8137,156,0.54,0.68,1
1770809576.4537058,19,67,0.8024,114,1.91,0.27,1
1770809576.502798,1,0,0.8736,768,0.31,1.44,1
1770809576.5028405,18,56,0.8494,158,0.47,0.68,1
1770809576.5028572,19,67,0.8614,116,0.27,0.26,1
1770809576.502967,1,0,0.8736,770,0,1.44,1
1770809576.5029864,18,56,0.8494,160,0,0.68,1
1770809576.5030007,19,67,0.8614,118,0,0.26,1
1770809576.5532477,1,0,0.8891,772,0.12,1.43,1
1770809576.5532892,18,56,0.815,162,2.62,0.7,1
1770809576.553306,19,67,0.8509,120,1.31,0.27,1
1770809576.6050732,1,0,0.8786,774,0.28,1.43,1
1770809576.6051242,18,56,0.8009,164,0.46,0.69,1
1770809576.6051457,19,67,0.8404,122,0.22,0.27,1
1770809576.6052864,1,0,0.8786,776,0,1.43,1
1770809576.6053095,18,56,0.8009,166,0,0.69,1
1770809576.6053283,19,67,0.8404,124,0,0.27,1
1770809576.653103,1,0,0.8892,778,1.46,1.43,1
1770809576.6531453,18,56,0.8425,168,2.29,0.73,1
1770809576.6531656,19,67,0.7785,126,0.54,0.27,1
1770809576.704725,1,0,0.8765,780,0.87,1.43,1
1770809576.704767,18,56,0.823,170,2.98,0.69,1
1770809576.7047844,19,67,0.9024,128,0.22,0.27,1
1770809576.7049005,1,0,0.8765,782,0,1.43,1
1770809576.7049198,18,56,0.823,172,0,0.69,1
1770809576.7049334,19,67,0.9024,130,0,0.27,1
1770809576.7576015,1,0,0.8834,784,0.18,1.43,1
1770809576.7576451,18,56,0.8407,174,0.95,0.69,1
1770809576.7576623,19,67,0.7789,132,0.16,0.27,1
1770809576.8111825,1,0,0.8658,786,0.35,1.41,1
1770809576.8112326,18,56,0.859,176,0.54,0.69,1
1770809576.8112545,19,67,0.7965,134,0.1,0.27,1
1770809576.811393,1,0,0.8658,788,0,1.41,1
1770809576.8114169,18,56,0.859,178,0,0.69,1
1770809576.8114362,19,67,0.7965,136,0,0.27,1
1770809576.8612063,1,0,0.8827,790,0.43,1.42,1
1770809576.8612566,18,56,0.8532,180,0.4,0.69,1
1770809577,19,67,0.7973,138,0.33,0.27,1
1770809576.9100587,1,0,0.8869,792,1.32,1.42,1
1770809576.910111,18,56,0.8342,182,0.9,0.68,1
1770809576.9101326,19,67,0.8226,140,1.61,0.27,1
1770809576.9102726,1,0,0.8869,794,0,1.42,1
1770809576.910296,18,56,0.8342,184,0,0.68,1
1770809576.910315,19,67,0.8226,142,0,0.27,1
1770809576.9611144,1,0,0.8717,796,2.86,1.42,1
1770809576.9611568,18,56,0.8491,186,1.76,0.69,1
1770809576.9611738,19,67,0.9231,144,0.83,0.27,1
1770809577.011907,1,0,0.8853,798,2.18,1.43,1
1770809577.0119593,18,56,0.848,188,0.51,0.7,1
1770809577.0119832,19,67,0.6496,146,0.26,0.27,1
1770809577.012123,1,0,0.8853,800,0,1.43,1
1770809577.012147,18,56,0.848,190,0,0.7,1
1770809577.0121665,19,67,0.6496,148,0,0.27,1
1770809577.0654447,1,0,0.8875,802,0.77,1.44,1
1770809577.0654843,18,56,0.8648,192,0.58,0.7,1
1770809577.0655007,19,67,0.8825,150,1.13,0.27,1
1770809577.1162755,1,0,0.8712,804,0.57,1.44,1
1770809577.1163175,18,56,0.8278,194,1.95,0.68,1
1770809577.116335,19,67,0.8686,152,1.6,0.27,1
1770809577.1164477,1,0,0.8712,806,0,1.44,1
1770809577.1164727,18,56,0.8278,196,0,0.68,1
1770809577.1164875,19,67,0.8686,154,0,0.27,1
1770809577.1689014,1,0,0.8868,808,0.42,1.44,1
1770809577.1689537,18,56,0.7742,198,0.46,0.69,1
1770809577.1689758,19,67,0.8506,156,0.24,0.27,1
1770809577.2201452,1,0,0.8605,810,2.03,1.44,1
1770809577.2201872,18,56,0.8164,200,0.79,0.68,1
1770809577.220204,19,67,0.7427,158,3.06,0.27,1
1770809577.2203138,1,0,0.8605,812,0,1.44,1
1770809577.2203326,18,56,0.8164,202,0,0.68,1
1770809577.2203465,19,67,0.7427,160,0,0.27,1
1770809577.2671034,1,0,0.8859,814,2.27,1.42,1
1770809577.267146,18,56,0.8079,204,0.94,0.68,1
1770809577.2671623,19,67,0.7625,162,2.61,0.27,1
1770809577.318665,1,0,0.8784,816,2.3,1.43,1
1770809577.3187158,18,56,0.6855,206,0.56,0.68,1
1770809577.3187375,19,67,0.8461,164,0.51,0.27,1
1770809577.318878,1,0,0.8784,818,0,1.43,1
1770809577.3189027,18,56,0.6855,208,0,0.68,1
1770809577.3189223,19,67,0.8461,166,0,0.27,1
1770809577.3736508,1,0,0.8971,820,1.35,1.42,1
1770809577,18,56,0.8369,210,1.89,0.71,1
1770809577.373722,19,67,0.797,168,1.23,0.27,1
1770809577.4288783,1,0,0.8906,822,1.91,1.44,1
1770809577.428929,18,56,0.8446,212,1.03,0.72,1
1770809577.428953,19,67,0.8074,170,0.13,0.27,1
1770809577.4290938,1,0,0.8906,824,0,1.44,1
1770809577.4291186,18,56,0.8446,214,0,0.72,1
1770809577.4291382,19,67,0.8074,172,0,0.27,1
1770809577.4801865,1,0,0.8736,826,0.79,1.43,1
1770809577.4802294,18,56,0.8163,216,0.99,0.69,1
1770809577.4802456,19,67,0.8188,174,1.08,0.27,1
1770809577.5280373,1,0,0.8839,828,2.46,1.43,1
1770809577.5280876,18,56,0.8318,218,3.56,0.67,1
1770809577.5281093,19,67,0.8655,176,0.57,0.27,1
1770809577.5282462,1,0,0.8839,830,0,1.43,1
1770809577.5282724,18,56,0.8318,220,0,0.67,1
1770809577.5282912,19,67,0.8655,178,0,0.27,1
1770809577.5761223,1,0,0.8811,832,0.68,1.44,1
1770809577.5761662,18,56,0.6921,222,0.12,0.67,1
1770809577.5761838,19,67,0.754,180,2.45,0.27,1
1770809577.6296234,1,0,0.8991,834,0.86,1.43,1
1770809577.629679,18,56,0.7644,224,1.61,0.65,1
1770809577.6297002,19,67,0.7989,182,0.5,0.27,1
1770809577.6298418,1,0,0.8991,836,0,1.43,1
1770809577.629866,18,56,0.7644,226,0,0.65,1
1770809577.6298854,19,67,0.7989,184,0,0.27,1
1770809577.684136,1,0,0.8925,838,1.53,1.43,1
1770809577.6841798,18,56,0.7722,228,4.32,0.7,1
1770809577.6841972,19,67,0.7794,186,0.4,0.27,1
1770809577.7312555,1,0,0.8869,840,1.04,1.42,1
1770809577.7312996,18,56,0.8285,230,2.23,0.67,1
1770809577.7313168,19,67,0.7842,188,1.26,0.27,1
1770809577.7314303,1,0,0.8869,842,0,1.42,1
1770809577.7314496,18,56,0.8285,232,0,0.67,1
1770809577.7314637,19,67,0.7842,190,0,0.27,1
1770809577.7773943,1,0,0.8804,844,2.39,1.43,1
1770809577.7774725,18,56,0.8164,234,2.33,0.69,1
1770809577.7774942,19,67,0.7335,192,0.23,0.27,1
1770809577.8261156,1,0,0.8869,846,2.84,1.43,1
1770809577.8261583,18,56,0.8268,236,1.44,0.7,1
1770809577.826175,19,67,0.6646,194,1.24,0.27,1
1770809577.8262858,1,0,0.8869,848,0,1.43,1
1770809577.826305,18,56,0.8268,238,0,0.7,1
1770809577.8263192,19,67,0.6646,196,0,0.27,1
1770809577.8743496,1,0,0.8796,850,1.55,1.42,1
1770809577.8744051,18,56,0.8697,240,1.49,0.71,1
1770809577.8744302,19,67,0.785,198,1.91,0.27,1
1770809577.9254732,1,0,0.8829,852,0.33,1.43,1
1770809577.9255333,18,56,0.7665,242,2.13,0.68,1
1770809577.9255614,19,67,0.8028,200,0.35,0.27,1
1770809577.9257646,1,0,0.8829,854,0,1.43,1
1770809577.9257998,18,56,0.7665,244,0,0.68,1
1770809577.925823,19,67,0.8028,202,0,0.27,1
1770809577.973261,1,0,0.8824,856,0.56,1.44,1
1770809577.973303,18,56,0.8133,246,1.31,0.69,1
1770809577.9733198,19,67,0.721,204,1.23,0.27,1
1770809578.0244577,1,0,0.8935,858,0.06,1.45,1
1770809578.0245097,18,56,0.7747,248,1.85,0.67,1
